,Date,ID,url,username,source,location,tweet,num_of_likes,num_of_retweet
0,2023-02-28 23:59:49+00:00,1630719450835025922,https://twitter.com/Shailen18768629/status/1630719450835025922,Shailen18768629,Twitter for Android,,@gautam_adani @narendramodi @AmitShah आज माननीय श्री गौतम अडानी जी आप इतना पीछे गए हैं तो वह गरीब कर्मचारियो का हाय लगा है क्योंकि लखनऊ एयरपोर्ट से 30/09/2021 को श्री सुनील कुमार पराठे जो की आपके अडानी ग्रुप के मैनेजर हैं इन्होंने काफी कर्मचारियों को निकाल दिया था l आपके स्टॉफ...,0,0
1,2023-02-28 23:59:31+00:00,1630719376994484225,https://twitter.com/Dharma4X/status/1630719376994484225,Dharma4X,TweetDeck,,"@SSR__jaihind @SwamyBhakt @Swamy39 @IndiaTamizhn @Dharma6X @mm_0774 @ragusmg2 @niku1630 @chitrapadhi @colkt @RupamDu22916188 @nviswam @sumit_kochhar @satbhakta @ranganaathan @vishalnautamlal @Meshsi1502Kn @8Y8ZQ @Geethabhati @jagdishshetty @JugalKhetan @ProfSukh @VijayRajan777 @iamnikunjshah @REIyer4 @VarshaThacker @ArvindChaturved @madhukishwar @rameshsethu @AmbujShrivast16 @sachin23kr @VHSAustralia @Treasure1725 @vijay_rajan @ashwani_mahajan @HindnburgRes @janataparty1977 @satyasabharwal Adani-Hindenburg issue: SEBI has not found any irregularities yet, claims report 🍀💥

https://t.co/dxSeYhyyLE https://t.co/PBrIuyRcUr",3,1
2,2023-02-28 23:59:25+00:00,1630719350272569344,https://twitter.com/Anson_Edment/status/1630719350272569344,Anson_Edment,Twitter for Android,Moon,"I shorted this....way before this Adani scam and shit...
The down trend will not end as of Now....
I started shorting from December 1st week",0,0
3,2023-02-28 23:58:43+00:00,1630719175844044800,https://twitter.com/Dravid1987/status/1630719175844044800,Dravid1987,Twitter Web App,,Adani back on track ? https://t.co/5RorkwnwF4,0,0
4,2023-02-28 23:58:19+00:00,1630719075587436545,https://twitter.com/StocksbyPrakhar/status/1630719075587436545,StocksbyPrakhar,Twitter Web App,India,@iramyram Adani Ent and Indices.,1,0
5,2023-02-28 23:56:25+00:00,1630718597139173376,https://twitter.com/Kachha_Pakka/status/1630718597139173376,Kachha_Pakka,Twitter for Android,,"@TVMohandasPai How do explain the PE value...which path breaking tech did adani discover...

@SanjayJha",0,0
6,2023-02-28 23:56:10+00:00,1630718534425939970,https://twitter.com/Thakurgaurav007/status/1630718534425939970,Thakurgaurav007,Twitter for Android,"Mumbai, India","@roshnikushal Thats the main reason BJP and his party created fake news. 

They all think people forget the adani and his scam.",0,0
7,2023-02-28 23:55:38+00:00,1630718401172881408,https://twitter.com/rockyrocksnow/status/1630718401172881408,rockyrocksnow,Twitter for iPhone,Union of India,"@Amit_Gulecha @TanvirRoyal1 Bhai Amit, tum aur Rishi milke logonko chuyiya banare hoo, common sense nahi hai ki Adani has damaged the reputation of indian market, SEBI, RBI lost their credibility by not investigating the serious matter! Stop fooling people! We are not stupid like fake message fedler Rishi",0,0
8,2023-02-28 23:55:35+00:00,1630718387147116544,https://twitter.com/AskAmbedkar/status/1630718387147116544,AskAmbedkar,Twitter for Android,"Nagpur of Deekshabhoomi, India","If borrowing more than three times what you are eligible may be bad business for borrower, but it's outright #corruption on lender's part.
It's such a simple logic. Why the agencies can't smell a rat?

There is a #Con, if not #Adani, Who?",2,0
9,2023-02-28 23:55:34+00:00,1630718385230348288,https://twitter.com/AskAmbedkar/status/1630718385230348288,AskAmbedkar,Twitter for Android,"Nagpur of Deekshabhoomi, India","Calling it bad business, not con is bad teaching too!
Or, this article doesn't capture the full intent of @AswathDamodaran's blog.

adani stocks: Adani Group's over-leveraging shows bad business practice, not con: Aswath Damodaran - The Economic Times https://t.co/IdJMJUQBvO",1,0
10,2023-02-28 23:55:25+00:00,1630718343492640769,https://twitter.com/startupnewson9/status/1630718343492640769,startupnewson9,IFTTT,,Adani Group stocks have best day since February 8,0,0
11,2023-02-28 23:54:54+00:00,1630718213729263627,https://twitter.com/FascistHunt007/status/1630718213729263627,FascistHunt007,Twitter for Android,,@amarprasadreddy @Udhaystalin But Adani is the real boss no?,0,0
12,2023-02-28 23:54:05+00:00,1630718010033078272,https://twitter.com/SKI0U812/status/1630718010033078272,SKI0U812,Twitter for iPad,USA ,@DailyCaller Like bragging about the Hindenburg  air worthiness,2,0
13,2023-02-28 23:53:10+00:00,1630717779681615872,https://twitter.com/aggieshoon/status/1630717779681615872,aggieshoon,Twitter for iPhone,USA,Modi passed on those to Adani to compensate loss $164 billion,2,0
14,2023-02-28 23:53:01+00:00,1630717741597622279,https://twitter.com/kumar3ad/status/1630717741597622279,kumar3ad,Twitter for Android,India,@GautamGambhir गौतम नाम होने से कोई #adani नहीं बन जाता,0,1
15,2023-02-28 23:52:30+00:00,1630717610483412998,https://twitter.com/abjohny1/status/1630717610483412998,abjohny1,Twitter Web App,,"@SushantBSinha I think it is similar to how #Modi alot tenders and contracts to #Adani , jo bhee aaya #Adani ko de do, bharose ke industrialist kaha milte hai :)",0,0
16,2023-02-28 23:51:52+00:00,1630717453868081152,https://twitter.com/Technicalkhan10/status/1630717453868081152,Technicalkhan10,IFTTT,,I've just posted a new blog: Adani Group stocks have best day since February 8 https://t.co/O028rruhTc,0,0
17,2023-02-28 23:50:07+00:00,1630717009951617025,https://twitter.com/RajeshP92414993/status/1630717009951617025,RajeshP92414993,Twitter for iPhone,,@SheetalPronamo So you say ADANI FEKU were Wrong to help each other in loot,0,0
18,2023-02-28 23:50:04+00:00,1630717000212201472,https://twitter.com/khakisarnews/status/1630717000212201472,khakisarnews,Jetpack.com,mut shahwani trible area ,Adani Group stocks have best day since February 8 – Times of India https://t.co/fLTO5Os3iD,0,0
19,2023-02-28 23:50:00+00:00,1630716983376322563,https://twitter.com/SanaCha32172613/status/1630716983376322563,SanaCha32172613,Jetpack.com,,Adani Group stocks have best day since February 8 – Times of India https://t.co/LKW0IDNlC6,0,0
20,2023-02-28 23:49:58+00:00,1630716975981707267,https://twitter.com/sanzeelv/status/1630716975981707267,sanzeelv,Jetpack.com,,Adani Group stocks have best day since February 8 – Times of India https://t.co/Id4xQMatYY,0,0
21,2023-02-28 23:49:44+00:00,1630716915558809600,https://twitter.com/Dharma4X/status/1630716915558809600,Dharma4X,TweetDeck,,"@SSR__jaihind @SwamyBhakt @Swamy39 @IndiaTamizhn @Dharma6X @mm_0774 @ragusmg2 @niku1630 @chitrapadhi @colkt @RupamDu22916188 @nviswam @sumit_kochhar @satbhakta @ranganaathan @vishalnautamlal @Meshsi1502Kn @8Y8ZQ @Geethabhati @jagdishshetty @JugalKhetan @ProfSukh @VijayRajan777 @iamnikunjshah @REIyer4 @VarshaThacker @ArvindChaturved @madhukishwar @rameshsethu @AmbujShrivast16 @sachin23kr @VHSAustralia @Treasure1725 @vijay_rajan @ashwani_mahajan @HindnburgRes @janataparty1977 @satyasabharwal Adani-Hindenburg row: JPMorgan Chase's investment arm offloads ESG funds of #Adani Group stocks 🍀💥

(Zee Business) 

https://t.co/nsdVCOme22",24,11
22,2023-02-28 23:49:35+00:00,1630716878522834944,https://twitter.com/litadmatias/status/1630716878522834944,litadmatias,Jetpack.com,Indonesia,Adani Group stocks have best day since February 8 https://t.co/e4BtGLe3li,0,0
23,2023-02-28 23:48:17+00:00,1630716551446904832,https://twitter.com/Rana_Kshitij_/status/1630716551446904832,Rana_Kshitij_,Twitter for Android,"Adani nagar, Israel","@gauravsabnis @narendramodi TBH its a big blow to the Indian economy too. From LIC to BOB, all had their stakes in Adani and  Adani's suffering today tells us why india should focus on supporting the middle level businesses and startups rather than crony capitalists which is impossible under modi.",7,2
24,2023-02-28 23:48:14+00:00,1630716537630752771,https://twitter.com/JennaLofton/status/1630716537630752771,JennaLofton,ContentStudio.io,"New York, NY","“Rs 3,200 crore loss for LIC so far…”: Mahua Moitra over report on Adani stocks' slide - https://t.co/VPXS7FEdYw #wallstreet #stocks #investor #finance #financialfreedom",0,0
25,2023-02-28 23:47:56+00:00,1630716463832240131,https://twitter.com/namit_oza/status/1630716463832240131,namit_oza,Twitter for Android,India,"@rishibagree Flying out of Lucknow to cost more; Adani seeks steep hike

Thanks to modi",0,0
26,2023-02-28 23:47:35+00:00,1630716373193338880,https://twitter.com/bablubhayya01/status/1630716373193338880,bablubhayya01,Twitter Web App,"Latur, Hyderabad, VNS, India","@lavi2902 @Arshi_E_Sid @ElvishYadav @TajinderBagga why sir, chori to adani bhi karta hai, and he is having jets.",1,0
27,2023-02-28 23:46:34+00:00,1630716120197103617,https://twitter.com/surajit59453581/status/1630716120197103617,surajit59453581,Twitter for Android,,"@HindenburgRes Hindenb Hindenburg and Gorge Soros. Both are one. For their downfall, it is necessary to identify where their foundations are all over the world. And whose hidden foundations must also be identified",0,0
28,2023-02-28 23:46:24+00:00,1630716075699589122,https://twitter.com/SadiqTaber/status/1630716075699589122,SadiqTaber,Twitter for iPhone,United States,"@TheBhavnaSharma @veenavenugopal O come on it’s a war on india that’s what Adani said , steal the ppls lifesavings in the name of nationalism",0,0
29,2023-02-28 23:46:15+00:00,1630716037103513606,https://twitter.com/anujchandra123/status/1630716037103513606,anujchandra123,Twitter for iPhone,,@GabbbarSingh That is going to Adani’s home. Good luck taking action,0,0
30,2023-02-28 23:46:10+00:00,1630716018686578688,https://twitter.com/AlokKum92456831/status/1630716018686578688,AlokKum92456831,Twitter for Android,,@SushantBSinha Adani ne scam kiya uspar cbi or ed raid kab hogi jaha dalali mil rahi hai waha chup ho chushant singh,0,0
31,2023-02-28 23:45:57+00:00,1630715962113642497,https://twitter.com/SimoneNoto6/status/1630715962113642497,SimoneNoto6,Twitter for iPhone,"Castellammare di Stabia, Campania","@dukeby Stefano Borghi per me il migliore, adani a volte è ascoltabile e aggiungo. per me molto interessante ascoltare Capello quando c’è.",0,0
32,2023-02-28 23:45:48+00:00,1630715924474118145,https://twitter.com/SundarAndSatya/status/1630715924474118145,SundarAndSatya,Twitter for Android,,@shyamsek Adani Ports.,0,0
33,2023-02-28 23:43:27+00:00,1630715333232463872,https://twitter.com/namit_oza/status/1630715333232463872,namit_oza,Twitter for Android,India,@thakkar_sameet @narendramodi @AshwiniVaishnaw Flying out of Lucknow to cost more; Adani seeks steep hike,1,0
34,2023-02-28 23:41:52+00:00,1630714934198960128,https://twitter.com/namit_oza/status/1630714934198960128,namit_oza,Twitter for Android,India,@rishibagree Flying out of Lucknow to cost more; Adani seeks steep hike,0,0
35,2023-02-28 23:40:47+00:00,1630714662714056707,https://twitter.com/Tweet19192/status/1630714662714056707,Tweet19192,Twitter for iPhone,,"Adani-Hindenburg issue: Sebi has not found any irregularities yet, claims report - BusinessToday #adani #adanigreen # adani gas  https://t.co/YrQ6BixcbO",1,1
36,2023-02-28 23:39:40+00:00,1630714383822143488,https://twitter.com/Dharma4X/status/1630714383822143488,Dharma4X,TweetDeck,,"@Swamy39 @MiracleOmIsOn @iampv17 @UKSKISAAC @abhi_00four @BabuHerle @jagdishshetty @fgautier26 @ranganaathan @rameshsethu @Dharma2X @chitrapadhi @nviswam @niku1630 @JugalKhetan @akri2000 EXCLUSIVE: Investigation names Gautam Adani’s brother Vinod Adani as key player in #Adani Group’s deals | #Forbes 🍀💥 

https://t.co/WFSn0oo6Lq",0,0
37,2023-02-28 23:39:17+00:00,1630714286560677888,https://twitter.com/retweetgyan/status/1630714286560677888,retweetgyan,Twitter for Android,,@DeanOfJio1 Index bol bolke adani dila dia,1,0
38,2023-02-28 23:39:11+00:00,1630714258580455424,https://twitter.com/no_more_a_human/status/1630714258580455424,no_more_a_human,Twitter for Android,"Chennai, India",@stockgro @TheOfficialSBI @ICICIBank @AxisBank @MSArenaOfficial @YESBANK @Infosys @reliancegroup @KotakBankLtd @UltraTechCement @BritanniaIndLtd Adani??,2,0
39,2023-02-28 23:38:38+00:00,1630714120155852801,https://twitter.com/skalamhr/status/1630714120155852801,skalamhr,Twitter for Android,,"All you saffron chaddiwalas who spend time trolling my Adani exposes- go spend some money, prove your patriotism &amp; buy #Adani stocks instead.",1,0
40,2023-02-28 23:38:05+00:00,1630713984423956481,https://twitter.com/mesushovan/status/1630713984423956481,mesushovan,Twitter Web App,India,"Worldwide, leading market index providers are removing Adani stocks.

But the NSE in India has decided to add five more Adani stocks to its index which is linked to mutual funds.

Means, fresh capital for #AdaniScam to fund Modi's election campaign for Lok Sabha Elections 2024.",0,0
41,2023-02-28 23:37:36+00:00,1630713861283397635,https://twitter.com/Dharma4X/status/1630713861283397635,Dharma4X,TweetDeck,,"@Swamy39 @MiracleOmIsOn @iampv17 @UKSKISAAC @abhi_00four @BabuHerle @jagdishshetty @fgautier26 @ranganaathan @rameshsethu @Dharma2X @chitrapadhi @nviswam @niku1630 @JugalKhetan @akri2000 As warned by the VHS Experts.. 

Adani-Hindenburg row: JPMorgan Chase's investment arm offloads ESG funds of Adani Group stocks 🍀💥

https://t.co/mUTN6GqzZ6",0,0
42,2023-02-28 23:31:02+00:00,1630712207297368067,https://twitter.com/iRishiTiwari/status/1630712207297368067,iRishiTiwari,Twitter for Android,"Lucknow, India","@Swamy39 sir 🙏,  
‘Flying out of Lucknow to cost more; Adani seeks steep hike’.

Adani always thinks to earn maximum. He has nothing to do with the convenience and welfare of the public. After the acquisition of Lucknow airport, Adani increased the prices manifold everywhere. https://t.co/JFz75o58ZN",1,0
43,2023-02-28 23:30:01+00:00,1630711954519064577,https://twitter.com/BrianAmbrose21/status/1630711954519064577,BrianAmbrose21,Make (formerly Integromat),"Mumbai, India","""Adani Group stocks having the best day since February 8? Guess the market's not ready to give up on 'em just yet! #stocks #investment #AdaniGroup #february8""",0,0
44,2023-02-28 23:28:52+00:00,1630711664839389190,https://twitter.com/LogicalSharmaji/status/1630711664839389190,LogicalSharmaji,Twitter Web App,,@MahuaMoitra @dir_ed A lot of tweets about Adani's. Understand that they are not clean. But no comments or tweets about misappropriation of funds by your govt. And the amount is Rs. 23000000000000 (number of zeros are correct) published in your mouthpiece Anandbazar patrika.. https://t.co/4ZyBDN4PU2,0,0
45,2023-02-28 23:28:27+00:00,1630711557419323392,https://twitter.com/Kutte_ki_Poonch/status/1630711557419323392,Kutte_ki_Poonch,Twitter for Android,Kennel or Lounge,@RaghuKastury @pbhushan1 Sorry! Am not rich enough to pay for subscribing the hindu. Any idea how much adani has gained in wealth since 2014?,0,0
46,2023-02-28 23:26:42+00:00,1630711119580127233,https://twitter.com/BharatiyaJummla/status/1630711119580127233,BharatiyaJummla,Twitter for iPhone,"Auckland, New Zealand",@amitmalviya When will you investigate Adani ? When will you be accountable for all the hatred that you spread through you gutter mouth ? When will you stop creating divide among fellow Indians just like the Britishers did ? Your regime is similar to theirs .. you will be shown the doors soon,2,0
47,2023-02-28 23:26:38+00:00,1630711102337323008,https://twitter.com/gkundra/status/1630711102337323008,gkundra,Twitter for Android,,"@srinicaps @jaganmsna @Saiarav Well #Adani stocks r available at huge discount to their January prices to those crying foul
 #Hindenburg was credible as they put their own funds at risk. 
#Adani loyalists too should put their own money n show some skin in the game.",0,0
48,2023-02-28 23:26:17+00:00,1630711013191348224,https://twitter.com/Econ101__/status/1630711013191348224,Econ101__,ContentStudio.io,,Adani Group stocks have best day since February 8 https://t.co/gu5zynBMu7,0,0
49,2023-02-28 23:24:37+00:00,1630710595061202945,https://twitter.com/SN__Arzu/status/1630710595061202945,SN__Arzu,Twitter for Android,India,@news24tvchannel Adani group k karmchari k aj kal chutti chal raha h ...koi kam e nahi h ...subah hoty e share girny lagta h ..or karamchari free ho k aram karta h ..q k usy kam e ni rehta,0,0
50,2023-02-28 23:22:49+00:00,1630710142843977728,https://twitter.com/surfarazkhan2/status/1630710142843977728,surfarazkhan2,Twitter for Android,,@oneofthelasttry @veenavenugopal Bhai ab to defend karna chod do. Apne khudke future ka socho. Modiji ke liye aam aadmi sirf ek vote hai. Baki modiji kaam adani aur ambani ke liye karte hai.,9,0
51,2023-02-28 23:22:39+00:00,1630710101387653120,https://twitter.com/varunpaliwal198/status/1630710101387653120,varunpaliwal198,Twitter Web App,,"@MahuaMoitra @ReddIntell @SEBI_India @cbic_india @dir_ed Some politician  always cry to weakens  the Industrialist in India and buy Italy leather Bags and Dogs to satisfy thier needs.

I have to do another 6 month to understand  this complex  tree....
Big Salute to Adani and his team to create such Banyan Tree and scalding it strong.",0,0
52,2023-02-28 23:20:44+00:00,1630709615385096194,https://twitter.com/rajendrarverma/status/1630709615385096194,rajendrarverma,Twitter for Android,India,"Please pay more to make Adani richer, for using public property #AdaniScam",0,0
53,2023-02-28 23:20:42+00:00,1630709608036831232,https://twitter.com/Paarthy/status/1630709608036831232,Paarthy,Twitter for Android,Chennai,@TVMohandasPai What is the international price of coal? What is the price at which Modi govt is buying from adani? What is the price at which Bangladesh is buying from adani?,0,0
54,2023-02-28 23:18:14+00:00,1630708987208564737,https://twitter.com/vanny148/status/1630708987208564737,vanny148,Twitter for Android,,@raju_mnb @PhoenixJaiSeela Adani modi scam gurunchi kuda pettu ra sulliga,0,0
55,2023-02-28 23:18:08+00:00,1630708961757241352,https://twitter.com/barricada_azul1/status/1630708961757241352,barricada_azul1,Twitter Web App,Puerto Rico,"[TAL DIA COMO HOY]
FEB 28

1933-Por consejo de Adolf Hitler el Presidente alemán Von Hindenburg anula libertades por decreto ante la quema del Reichstag achacada a comunistas.
1953 Francis Crick y James Watson descubren la estructura química de la molécula de ADN https://t.co/dSK7MmP5IV",2,1
56,2023-02-28 23:18:04+00:00,1630708945873522689,https://twitter.com/BlackCorwin/status/1630708945873522689,BlackCorwin,Twitter Web App,,"@TomasZdechovsky V případě porovnání energetické výhodnosti při výrobě, uchovávání a používání paliv je klasická elektřina pro auta úplně stejně stupidní jako vodík.

Nicméně oba typy aut hoří naprosto skvěle. Ovšem Hindenburg 2.0 na to všici čekáme. Spíš otázka času než čehokoliv jiného.",0,0
57,2023-02-28 23:17:24+00:00,1630708780228018177,https://twitter.com/mdfirozsk4/status/1630708780228018177,mdfirozsk4,Twitter for Android,,@Mohamme74030271 @DeshkiawazINC @ashwini_kochar @KausarNizami1 @congress00002 @sherryontopp @kharge @Imdineshpurohit @Dinesh_Raigar_ @Jayprak85601792 Pahle Adani ke jahaj Mein ghumte the Modi ji ab Modi ji ke jahaj Mein Adani Banta tha chappal pahnane Wale Ko hawai jahaj per chadhane wale the chappal bhi chhin liya,1,0
58,2023-02-28 23:17:00+00:00,1630708676234465280,https://twitter.com/StanleyEpstein/status/1630708676234465280,StanleyEpstein,Twitter Web App,,"The #Adani Group, one of #India’s biggest conglomerates, is under fire 
https://t.co/8EHWVZPDZD https://t.co/CtsMB9jRvj",0,0
59,2023-02-28 23:16:03+00:00,1630708438971080705,https://twitter.com/AnilDhull14597/status/1630708438971080705,AnilDhull14597,Twitter for Android,,"@Rahultranic @TuchIndia Gyani maharaj ye tweet @TuchIndia ke liye tha. Or tu ek investor h ya nhi is bat se us bat ka kya Lena dena ki Adani ke stocks overvalued the hi ye sab jante the?
Mtlb bas apna dhol bjake ego boost krni hai besk us bat ki koi sense bne ya na bne 🤣",0,0
60,2023-02-28 23:15:04+00:00,1630708190001385477,https://twitter.com/TOIBusiness/status/1630708190001385477,TOIBusiness,cmssocialservice,"New Delhi, India",Adani Group stocks have best day since February 8 https://t.co/XwZyTbqD5F,0,0
61,2023-02-28 23:14:39+00:00,1630708085420597248,https://twitter.com/RiksBloomTV/status/1630708085420597248,RiksBloomTV,Twitter Web App,"Central, Hong Kong",EXCLUSIVE! #Adani,0,0
62,2023-02-28 23:13:26+00:00,1630707779328679938,https://twitter.com/matheswaranc/status/1630707779328679938,matheswaranc,Twitter for Android,"Chennai, India",Why don't u ask BJPian handle that u come accross that when his Modi will act upon Adani.,0,1
63,2023-02-28 23:13:04+00:00,1630707688580743168,https://twitter.com/arbitram/status/1630707688580743168,arbitram,Twitter for Android,Mumbai,"@RajendraVelhe @JacobMaxReal Like my Gujju friends say unfair to target a complete state whilst targetting an entire religion...

But a terrible fall from lkes of Gandhi / Patel / Sarabhai to likes of Adani / Ambani / Modi and others. 

Gujjus redefined as GuJews 😊

But they remain the most enterprising lot",6,3
64,2023-02-28 23:13:04+00:00,1630707688211357697,https://twitter.com/RealHausDog/status/1630707688211357697,RealHausDog,Twitter Web App,Surf Coast,"When you cut staff slowly down to 1, scare off advertisers almost as much as Kevin Spacy scared off Hollywood, lose almost as much value percentile wise as Adani, and appear to have no 2ndary investment plan.

https://t.co/d62DFl5T6d

https://t.co/puoVNb5ASP",0,0
65,2023-02-28 23:12:25+00:00,1630707525598208001,https://twitter.com/profreedomhuman/status/1630707525598208001,profreedomhuman,Twitter Web App,"20|he/they/any|Freiburg,EU🇪🇺","@ChrisCa80428716 The more relevant questions were of course those that I asked first, about the dnvp and hindedburg. I'm sort of starting to think that you're not actually very familiar with interwar german politics at all. I'm not even confident you know who hindenburg is...",0,0
66,2023-02-28 23:10:40+00:00,1630707083212619777,https://twitter.com/matheswaranc/status/1630707083212619777,matheswaranc,Twitter for Android,"Chennai, India",Instead exert pressure on Modi to act on Adani. Put question to all BJPian handle asking when will Modi act on Adani,2,2
67,2023-02-28 23:10:21+00:00,1630707003642503168,https://twitter.com/p02094302/status/1630707003642503168,p02094302,Twitter for Android,,"@DilliDurAst @TVMohandasPai @TheFactFindr i will now keep sharing all such hikes above 10 percent since last year for the benefit of adani group of companies in coal,electricity,ports,transmission ....n still u decide to support adani please do so...",0,0
68,2023-02-28 23:10:06+00:00,1630706940354658304,https://twitter.com/GopalKr16616365/status/1630706940354658304,GopalKr16616365,Twitter for Android,"Ujjain, India","@AAPUttarPradesh @SanjayAzadSln Sanjay singh aukat hai to bataeye kya malayi khayi hai modi ji ne adani se, Kitna jhuth bolte hai aap,",2,0
69,2023-02-28 23:09:44+00:00,1630706847232454656,https://twitter.com/DALLAPARTEDELT2/status/1630706847232454656,DALLAPARTEDELT2,Twitter Web App,,"@deliux9 Per me è pesantissimo, non lo reggo. Non ha la simpatia di un Condò o il pepe di un Adani. E' un Buffa meno epico e meno divertente. Non riesco proprio a farmelo piacere. Litigare con Caressa non lo rende interessante.",0,0
70,2023-02-28 23:09:32+00:00,1630706796695547904,https://twitter.com/zeero2Infinity/status/1630706796695547904,zeero2Infinity,Twitter for iPhone,"Cupertino, CA","There are multiple toolkits:

1) Adani
2) Dr Jaishankar
If you know something add to this thread",10,1
71,2023-02-28 23:08:38+00:00,1630706571591442432,https://twitter.com/jayforefin/status/1630706571591442432,jayforefin,Twitter for Android,Dubai ,"@kpsingh1966 @TVMohandasPai The authorities should be sued for USD 500 MILLION. sebi, bse, nse in Adani pocket . Its a racket out there",1,0
72,2023-02-28 23:08:07+00:00,1630706442494672901,https://twitter.com/CelioRo54216557/status/1630706442494672901,CelioRo54216557,Twitter Web App,remote work,#tait #Hindus #HinduRashtra #Hindu #hindcopper #Hindi #Hindenburg #HindusUnderAttack #HindenburgReport #EstadosUnidos https://t.co/tSZ1VZtSYu,0,0
73,2023-02-28 23:08:01+00:00,1630706415462408194,https://twitter.com/aviator_775/status/1630706415462408194,aviator_775,Twitter for iPhone,"London, England",Who is the 30th Richest person in the world as of today ? #adani,0,0
74,2023-02-28 23:07:34+00:00,1630706303126339585,https://twitter.com/Ishantmehta8929/status/1630706303126339585,Ishantmehta8929,Jetpack.com,,Adani Group stocks have best day since February 8 – Times of India https://t.co/0JzKTv5tSx,0,0
75,2023-02-28 23:07:26+00:00,1630706268792066048,https://twitter.com/Govind22578555/status/1630706268792066048,Govind22578555,Twitter for Android,,Bank fraud expert Goutam adani  already taken loan from SBI chairman Arundhati bhattacharya Bombay branch one billion dollar without pay it SBI how can grant non 9bjection certificate to Goutam adani  RBI governor Shaktikant das reply ? Regulatory why require in banking sector ? https://t.co/0xpZIFnVlm,0,0
76,2023-02-28 23:07:23+00:00,1630706259526549504,https://twitter.com/QudachHi/status/1630706259526549504,QudachHi,Glittall,,Adani Group Shares : अडानी ग्रुप की कंपनियों में पैसा लगाने वालों का बुरा हाल है। ग्रुप की 6 कंपनियों में आज भी लोअर... https://t.co/tRlQCfZvUn,0,0
77,2023-02-28 23:05:16+00:00,1630705725679730688,https://twitter.com/sirimahanthesh/status/1630705725679730688,sirimahanthesh,Microsoft Power Platform,"Bengaluru, India","Adani Group stocks have best day since February 8

https://t.co/RbycvymEvq",0,0
78,2023-02-28 23:05:09+00:00,1630705694080122881,https://twitter.com/Kitabul30571464/status/1630705694080122881,Kitabul30571464,Twitter for Android,,@NavinKu04306562 @RVCJ_FB Farm law reheta to Adani ki or ek company hoti Adani agriculture,0,0
79,2023-02-28 23:04:31+00:00,1630705534469828611,https://twitter.com/smartakki89/status/1630705534469828611,smartakki89,Twitter Web App, Bengaluru South,@GautamGambhir And being  silent on adani issue..it doesn't mean that our beloved PM and HM r not backing Adani.,0,0
80,2023-02-28 23:02:36+00:00,1630705053416972289,https://twitter.com/DutchessTruffle/status/1630705053416972289,DutchessTruffle,Twitter for iPhone,Weird Coincidences-Link👇🏻,"If u have enuf GUTS go n read wht I’d written for u all tht Love n affection read my feelings there BLOCKING is my TRIGGER #harshrajput #adani #dating #salonichopra #pseudofeminist #mohsinkhan #pishachini #jiyashankar #TeJran #ShehnaazGiIl 
#TejasswiPrakash #SRK #RanbirKapoor https://t.co/MMyAGpmeFp",0,0
81,2023-02-28 23:01:54+00:00,1630704876467437569,https://twitter.com/seubilionario/status/1630704876467437569,seubilionario,Seu Bilionário,Forbes,"💵Ranking das oscilações em 28/02/23

✅Vencedores: 👍🏼
1️⃣Mark Zuckerberg🇺🇸 +$1.9 B
2️⃣Gautam Adani🇮🇳 +$1.7 B
3️⃣Miriam Adelson🇺🇸 +$628 M

❌Perdedores: 👎🏼
1️⃣Mukesh Ambani🇮🇳 -$1.6 B
2️⃣Bernard Arnault🇫🇷 -$1.5 B
3️⃣Elon Musk🇿🇦 -$1.2 B",1,0
82,2023-02-28 22:59:57+00:00,1630704386958831617,https://twitter.com/happyladka021/status/1630704386958831617,happyladka021,Twitter for Android,,@ElvishYadav Aur chori bhi krte rahoge... Adani banoge ek din... Lage raho... 😅😅😅😅 Chor k bhakt chor hi honge...,0,0
83,2023-02-28 22:59:35+00:00,1630704295334092800,https://twitter.com/oJonathan18/status/1630704295334092800,oJonathan18,Twitter for Android,,"Eu tenho ao meu lado a mulher mais maravilhosa do mundo todo , Deus me presenteou com o maior presente q ja recebi , a minha noiva linda amor da minha vida eu amoooo completamente elaa meu Deus, ela tira sorrisos meus da onde não se tem@adani_vitorino❤❤eu te amooooo meu amoor❤",1,0
84,2023-02-28 22:59:34+00:00,1630704291982786561,https://twitter.com/CorrAzzurro/status/1630704291982786561,CorrAzzurro,Revive Social App,,"Lele Adani: “Il Napoli domina il gioco ma è bravo anche in marcatura, sacrificio, fase difensiva” https://t.co/SSGF9wMIUP",0,0
85,2023-02-28 22:56:29+00:00,1630703512718831616,https://twitter.com/rhoseanntuazon/status/1630703512718831616,rhoseanntuazon,Jetpack.com,,"Adani Ports, Marico, GAIL, Ashok Leyland, D-Mart, and Others https://t.co/JQPdHoB7bX",0,0
86,2023-02-28 22:56:15+00:00,1630703455290654721,https://twitter.com/SreeVaradan/status/1630703455290654721,SreeVaradan,Twitter Web App,Chennai ,@Rustyram78 Adani,1,0
87,2023-02-28 22:55:40+00:00,1630703310746566656,https://twitter.com/arvindbali31/status/1630703310746566656,arvindbali31,Twitter for Android,my beautiful world ,@SushantBSinha Adani ka bhi bata ..khotey,0,0
